Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,24.08.2021;11:51:03460
375.5,150.0,150,0,0,0.063,375.492
376.5,150.0,152,0,0,0.078,376.508
377.5,150.0,141,0,0,0.076,377.494
378.5,150.0,157,0,0,0.066,378.492
379.5,150.0,144,0,0,0.061,379.489
380.5,150.0,142,0,0,0.078,380.499
381.5,150.0,164,0,0,0.09,381.498
382.5,150.0,141,0,0,0.059,382.496
383.5,150.0,155,0,0,0.067,383.486
384.5,150.0,148,0,0,0.086,384.493
385.5,150.0,159,0,0,0.069,385.504
386.5,150.0,145,0,0,0.061,386.492
387.5,150.0,147,0,0,0.074,387.498
388.5,150.0,152,0,0,0.087,388.492
389.5,150.0,152,0,0,0.061,389.498
390.5,150.0,150,0,0,0.059,390.491
391.5,150.0,133,0,0,0.092,391.488
392.5,150.0,167,0,0,0.083,392.495
393.5,150.0,149,0,0,0.059,393.49
394.5,150.0,145,0,0,0.063,394.493
395.5,150.0,155,0,0,0.08,395.5
396.5,150.0,154,0,0,0.069,396.491
397.5,150.0,153,0,0,0.056,397.499
398.5,150.0,139,0,0,0.064,398.5
399.5,150.0,155,0,0,0.078,399.486
400.5,150.0,147,0,0,0.062,400.497
401.5,150.0,150,0,0,0.061,401.491
402.5,150.0,150,0,0,0.082,402.496
403.5,150.0,153,0,0,0.076,403.493
404.5,150.0,153,0,0,0.06,404.495
405.5,150.0,150,0,0,0.058,405.496
406.5,150.0,141,0,0,0.079,406.487
407.5,150.0,157,0,0,0.069,407.5
408.5,150.0,152,0,0,0.058,408.489
409.5,150.0,137,0,0,0.063,409.506
410.5,150.0,159,0,0,0.081,410.504
411.5,150.0,152,0,0,0.069,411.494
412.5,150.0,141,0,0,0.058,412.492
413.5,150.0,159,0,0,0.071,413.499
414.5,150.0,147,0,0,0.067,414.494
415.5,150.0,152,0,0,0.063,415.491
416.5,150.0,151,0,0,0.059,416.5
417.5,150.0,141,0,0,0.077,417.488
418.5,150.0,161,0,0,0.065,418.499
419.5,150.0,154,0,0,0.057,419.497
420.5,150.0,141,0,0,0.066,420.499
421.5,150.0,148,0,0,0.084,421.49
422.5,150.0,152,0,0,0.062,422.496
423.5,150.0,148,0,0,0.061,423.493
424.5,150.0,155,0,0,0.066,424.497
425.5,150.0,152,0,0,0.076,425.501
426.5,150.0,143,0,0,0.059,426.496
427.5,150.0,150,0,0,0.061,427.49
428.5,150.0,156,0,0,0.072,428.505
429.5,150.0,148,0,0,0.081,429.489
430.5,150.0,148,0,0,0.062,430.497
431.5,150.0,153,0,0,0.073,431.493
432.5,150.0,146,0,0,0.081,432.499
433.5,150.0,148,0,0,0.069,433.486
434.5,150.0,151,0,0,0.06,434.493
435.5,150.0,150,0,0,0.071,435.488
436.5,150.0,155,0,0,0.076,436.495
437.5,150.0,149,0,0,0.063,437.501
438.5,150.0,145,0,0,0.059,438.49
439.5,150.0,150,0,0,0.07,439.487
440.5,150.0,157,0,0,0.072,440.492
441.5,150.0,151,0,0,0.061,441.499
442.5,150.0,140,0,0,0.063,442.486
443.5,150.0,155,0,0,0.078,443.496
444.5,150.0,156,0,0,0.058,444.499
445.5,150.0,67,0,0,0.071,445.502
446.5,150.0,2,0,0,1.062,446.495
447.5,150.0,6,0,0,1.853,447.489
448.5,150.0,2,0,0,2.548,448.503
449.5,150.0,0,0,0,0.0,449.499
450.5,150.0,0,0,0,0.0,450.489
451.5,150.0,0,0,0,0.0,451.495
452.5,150.0,0,0,0,0.0,452.496
453.5,150.0,0,0,0,0.0,453.491
454.5,150.0,0,12,0,0.0,454.501
455.5,150.0,0,22,0,0.0,455.488
456.5,150.0,0,9,0,0.0,456.491
457.5,150.0,0,7,0,0.0,457.493
458.5,150.0,0,0,0,0.0,458.491
459.5,150.0,0,0,0,0.0,459.495
460.5,150.0,0,0,0,0.0,460.495
461.5,150.0,0,0,0,0.0,461.492
462.5,150.0,0,0,0,0.0,462.489
463.5,150.0,0,0,0,0.0,463.487
464.5,150.0,0,32,0,0.0,464.491
465.5,150.0,0,5,0,0.0,465.494
466.5,150.0,0,10,0,0.0,466.504
467.5,150.0,0,1,0,0.0,467.493
